customer_id,age,gender,country,account_type,account_balance,credit_score,join_date
1661,40,Male,Indonesia,Savings,6575.05,783,2022-02-25
1662,22,Male,Yemen,Savings,16949.52,416,2023-01-07
1663,41,Female,Indonesia,Savings,47351.93,459,2019-06-11
1664,45,Male,UAE,Current,25807.22,306,2018-08-14
1665,21,Male,UAE,Savings,29874.41,565,2024-08-22
1666,68,Male,Yemen,Current,11681.31,803,2024-10-28
1667,70,Female,Malaysia,Current,24485.22,693,2016-06-12
1668,29,Male,Indonesia,Current,7746.83,535,2020-09-02
1669,24,Male,Indonesia,Savings,1693.01,322,2024-05-02
1670,72,Male,UAE,Current,2929.13,402,2025-10-08
1671,27,Female,UAE,Savings,33506.66,739,2021-10-21
1672,62,Male,Yemen,Savings,1211.08,560,2025-09-16
1673,63,Male,Indonesia,Savings,27175.0,707,2018-09-28
1674,18,Male,Malaysia,Savings,10462.06,573,2018-12-17
1675,38,Female,Malaysia,Current,29248.69,813,2025-08-30
1676,52,Male,Malaysia,Savings,7248.92,446,2021-10-19
1677,29,Female,Indonesia,Savings,44766.58,783,2018-10-17
1678,40,Female,UAE,Current,37837.76,344,2021-02-22
1679,71,Male,Indonesia,Current,37767.55,847,2017-12-28
1680,68,Male,Yemen,Savings,16019.79,429,2021-06-17
1681,38,Female,UAE,Current,12762.16,408,2022-06-19
1682,73,Female,Malaysia,Current,31064.01,543,2016-04-17
1683,74,Male,Malaysia,Savings,22452.62,658,2018-03-16
1684,49,Male,Yemen,Savings,24475.94,345,2023-03-07
1685,26,Female,UAE,Savings,13869.61,722,2019-12-21
1686,56,Male,Indonesia,Savings,36896.33,737,2022-10-14
1687,67,Female,Indonesia,Current,30457.98,330,2016-07-03
1688,46,Female,Yemen,Current,22384.93,731,2024-10-23
1689,60,Female,Indonesia,Savings,49600.94,320,2020-09-03
1690,42,Female,UAE,Current,37111.95,460,2025-07-22
1691,50,Female,Indonesia,Savings,12847.72,522,2017-01-23
1692,70,Female,Malaysia,Current,10575.79,314,2021-10-31
1693,41,Male,Malaysia,Current,7042.3,363,2016-09-21
1694,70,Female,UAE,Savings,39518.38,634,2019-04-24
1695,58,Female,Indonesia,Savings,40581.32,843,2021-12-15
1696,56,Male,Yemen,Savings,24941.05,418,2025-12-20
1697,67,Male,UAE,Current,49237.99,830,2020-07-19
1698,29,Female,Malaysia,Savings,49491.36,329,2017-07-18
1699,53,Male,Indonesia,Current,21319.23,823,2018-12-24
1700,69,Female,UAE,Savings,6995.79,606,2024-09-05
1701,22,Female,UAE,Savings,36102.11,622,2023-08-10
1702,34,Male,Malaysia,Savings,14078.05,627,2024-08-30
1703,41,Female,UAE,Current,48735.03,556,2025-08-07
1704,36,Male,Indonesia,Savings,38503.88,801,2021-03-26
1705,36,Female,Indonesia,Savings,2442.65,401,2021-12-17
1706,65,Male,Malaysia,Savings,43697.4,494,2019-09-19
1707,51,Male,UAE,Savings,34456.81,381,2023-05-20
1708,73,Female,UAE,Current,7549.85,642,2021-09-29
1709,37,Female,UAE,Current,530.57,571,2021-07-13
1710,24,Female,Malaysia,Current,36478.92,844,2018-04-01
1711,75,Female,Indonesia,Current,29404.52,569,2017-04-19
1712,36,Male,Indonesia,Current,41759.92,308,2020-03-14
1713,59,Female,UAE,Savings,34463.54,678,2020-12-27
1714,62,Male,UAE,Savings,813.48,379,2016-09-15
1715,52,Female,Indonesia,Savings,40947.55,329,2018-06-07
1716,57,Male,Yemen,Current,4789.22,748,2022-02-26
1717,64,Female,Yemen,Savings,31152.32,314,2017-04-21
1718,40,Female,Malaysia,Savings,2139.74,633,2020-09-13
1719,64,Female,Yemen,Savings,24032.11,393,2016-04-03
1720,69,Male,Yemen,Current,44902.37,402,2025-12-14
1721,50,Female,UAE,Current,18151.11,745,2020-11-07
1722,20,Female,Malaysia,Current,24358.74,398,2024-07-11
1723,35,Female,Indonesia,Savings,19118.05,368,2020-12-17
1724,21,Female,Malaysia,Current,26485.48,621,2021-03-23
1725,63,Male,Indonesia,Current,40863.12,511,2021-11-18
1726,23,Female,UAE,Current,34849.97,728,2025-07-04
1727,75,Female,UAE,Current,23565.65,317,2016-11-24
1728,27,Female,UAE,Current,33376.23,773,2021-08-25
1729,53,Female,Yemen,Savings,12774.95,551,2022-05-21
1730,20,Male,Malaysia,Savings,36489.8,809,2020-10-12
1731,35,Female,Indonesia,Current,6509.12,597,2016-05-28
1732,35,Male,Malaysia,Savings,6826.0,543,2017-07-22
1733,72,Male,Malaysia,Savings,20050.98,311,2017-05-05
1734,46,Female,Yemen,Savings,31253.99,339,2024-10-08
1735,63,Female,Yemen,Savings,14725.73,693,2025-10-23
1736,59,Male,UAE,Current,4289.95,487,2020-07-31
1737,40,Male,Yemen,Current,44156.66,494,2020-08-14
1738,65,Male,Indonesia,Current,22795.44,445,2023-07-31
1739,63,Male,Indonesia,Current,35235.66,771,2016-12-04
1740,29,Female,Yemen,Current,4452.48,765,2016-10-28
1741,30,Female,Yemen,Current,13096.83,465,2018-03-31
1742,32,Male,Malaysia,Savings,7733.6,512,2025-12-07
1743,46,Male,Malaysia,Current,48912.67,431,2020-12-07
1744,52,Female,UAE,Current,919.9,309,2018-08-18
1745,37,Female,Yemen,Current,14552.48,625,2016-01-25
1746,25,Male,Indonesia,Savings,32262.16,407,2023-11-10
1747,52,Male,UAE,Current,5399.44,733,2019-11-02
1748,61,Male,Indonesia,Current,22383.49,773,2025-06-07
1749,53,Male,Yemen,Current,17177.83,344,2020-08-28
1750,22,Male,Indonesia,Savings,8738.41,678,2017-07-24
1751,46,Female,UAE,Savings,13551.41,602,2017-12-16
1752,28,Male,UAE,Savings,47875.5,788,2019-02-27
1753,56,Female,Indonesia,Savings,38279.84,517,2022-03-14
1754,44,Female,UAE,Current,1484.77,838,2018-07-15
1755,72,Male,Indonesia,Savings,41058.28,804,2015-12-30
1756,25,Male,UAE,Current,18018.7,336,2023-03-07
1757,58,Female,Indonesia,Savings,10228.75,602,2020-05-12
1758,66,Male,Indonesia,Savings,40663.43,522,2016-11-28
1759,40,Female,UAE,Current,13582.49,461,2022-04-15
1760,68,Female,Indonesia,Current,18065.42,696,2024-11-28
1761,71,Male,UAE,Savings,47683.39,376,2019-12-02
1762,47,Female,Indonesia,Current,5574.33,594,2020-03-26
1763,57,Female,Malaysia,Current,11435.18,394,2022-05-21
1764,69,Female,Indonesia,Current,26521.3,592,2024-09-15
1765,49,Male,UAE,Current,33993.92,375,2024-12-19
1766,38,Female,Indonesia,Current,8641.24,535,2023-11-10
1767,59,Male,Yemen,Savings,32413.05,500,2016-09-13
1768,44,Male,Yemen,Savings,10085.31,384,2018-02-26
1769,60,Female,Indonesia,Current,32434.64,339,2017-03-20
1770,35,Male,Indonesia,Savings,42912.79,520,2016-06-19
1771,18,Female,UAE,Savings,45919.61,576,2023-05-25
1772,59,Male,UAE,Current,35832.0,809,2023-12-28
1773,63,Male,Indonesia,Savings,34477.73,350,2024-10-03
1774,27,Female,Yemen,Current,29656.28,314,2021-11-27
1775,52,Male,Yemen,Current,28826.44,312,2021-05-18
1776,44,Female,Indonesia,Savings,3840.49,628,2018-02-25
1777,48,Female,Yemen,Current,24962.31,746,2016-06-23
1778,49,Female,UAE,Current,35106.26,558,2025-03-24
1779,65,Male,Yemen,Savings,36627.27,733,2020-12-06
1780,56,Male,Yemen,Savings,44496.42,565,2022-08-17
1781,58,Male,Indonesia,Current,28715.65,839,2017-11-02
1782,28,Male,Yemen,Current,3989.12,499,2017-11-25
1783,25,Male,UAE,Savings,5500.13,707,2016-10-27
1784,38,Female,Yemen,Current,38413.13,596,2021-09-18
1785,38,Male,UAE,Savings,27817.95,626,2022-02-02
1786,24,Male,Malaysia,Current,39121.22,724,2024-05-09
1787,26,Male,Yemen,Savings,28385.51,660,2020-09-12
1788,44,Female,UAE,Current,10135.46,441,2019-06-26
1789,71,Male,UAE,Current,38744.03,835,2018-03-11
1790,58,Male,Indonesia,Savings,17381.8,330,2016-05-17
1791,74,Male,Indonesia,Savings,2354.24,503,2022-03-28
1792,38,Male,Malaysia,Savings,23944.06,322,2019-07-19
1793,29,Female,Yemen,Current,44820.1,346,2023-06-01
1794,19,Male,Malaysia,Current,47413.02,672,2019-03-30
1795,42,Female,Yemen,Current,19058.86,536,2025-11-13
1796,66,Male,UAE,Current,17810.49,318,2023-02-03
1797,18,Female,Malaysia,Savings,10253.34,628,2018-11-03
1798,52,Female,UAE,Current,2200.47,462,2023-02-06
1799,71,Male,UAE,Savings,951.36,662,2024-11-09
1800,26,Male,Malaysia,Savings,6073.49,686,2022-09-28
1801,70,Female,Indonesia,Savings,11587.74,362,2018-01-18
1802,67,Female,Indonesia,Savings,31783.07,581,2023-08-30
1803,22,Male,Indonesia,Current,39577.38,549,2024-05-09
1804,43,Male,UAE,Current,37697.62,632,2017-02-15
1805,36,Female,Indonesia,Current,35498.78,825,2020-07-31
1806,68,Female,UAE,Current,2459.55,726,2019-08-22
1807,43,Female,Malaysia,Current,49754.46,374,2025-12-10
1808,25,Female,Yemen,Current,15530.46,537,2021-07-07
1809,45,Female,Indonesia,Current,26946.0,497,2025-01-19
1810,30,Male,Indonesia,Current,5655.6,547,2018-03-16
1811,34,Male,Malaysia,Savings,40472.21,366,2017-05-30
1812,70,Female,Malaysia,Current,17977.19,414,2021-10-28
1813,55,Female,Malaysia,Current,38573.57,490,2020-02-13
1814,59,Male,UAE,Current,2917.26,685,2018-07-22
1815,46,Female,Indonesia,Savings,18943.28,806,2024-05-09
1816,23,Male,Indonesia,Current,2033.11,527,2016-02-26
1817,38,Male,Indonesia,Savings,47707.51,592,2017-12-25
1818,61,Male,Malaysia,Current,11183.7,754,2023-09-04
1819,35,Female,Indonesia,Savings,18819.64,329,2025-10-10
1820,66,Male,Malaysia,Current,25493.21,340,2019-11-05
1821,38,Female,Yemen,Current,45021.55,797,2022-02-20
1822,66,Male,Yemen,Savings,25251.13,391,2017-06-01
1823,57,Female,Indonesia,Savings,31100.22,476,2021-10-11
1824,21,Male,Indonesia,Savings,9197.22,735,2019-12-25
1825,75,Female,Malaysia,Savings,9690.44,467,2020-05-08
1826,61,Male,UAE,Current,6077.61,594,2023-02-03
1827,39,Male,Indonesia,Current,19193.18,497,2024-09-10
1828,66,Male,Yemen,Savings,2707.36,412,2016-10-28
1829,31,Female,Malaysia,Current,12766.93,405,2021-04-27
1830,22,Female,Malaysia,Current,35001.71,387,2024-03-21
1831,69,Female,Malaysia,Current,40997.68,712,2019-08-05
1832,26,Male,Indonesia,Current,4263.47,850,2025-08-29
1833,51,Female,Indonesia,Current,4646.85,559,2021-03-01
1834,25,Male,UAE,Current,46514.11,574,2023-04-17
1835,28,Female,Indonesia,Savings,44893.32,337,2019-01-12
1836,26,Female,Malaysia,Current,37411.84,405,2016-02-27
1837,43,Male,Indonesia,Savings,21668.21,602,2018-01-05
1838,36,Male,Indonesia,Current,49566.04,430,2017-09-22
1839,18,Female,Indonesia,Current,32629.35,552,2018-10-14
1840,56,Female,Yemen,Savings,47429.35,336,2020-09-16
1841,57,Female,UAE,Savings,23534.0,415,2017-06-16
1842,25,Male,Malaysia,Current,9198.21,451,2019-12-23
1843,63,Female,Yemen,Current,38683.76,479,2023-07-05
1844,51,Male,Indonesia,Savings,44511.32,373,2023-03-06
1845,26,Male,Yemen,Savings,19814.76,649,2020-07-06
1846,56,Female,Indonesia,Current,46195.84,530,2025-06-26
1847,65,Male,Indonesia,Current,33867.36,761,2023-01-30
1848,26,Male,Yemen,Current,4797.82,485,2017-06-02
1849,57,Male,Yemen,Current,30546.97,439,2016-01-06
1850,55,Female,Indonesia,Savings,38600.74,521,2016-03-27
1851,19,Female,Yemen,Savings,45780.13,314,2023-06-12
1852,64,Female,Malaysia,Savings,34196.08,453,2024-01-20
1853,64,Male,UAE,Current,31980.58,736,2023-10-01
1854,61,Female,Malaysia,Current,42266.67,658,2016-01-03
1855,50,Male,Indonesia,Current,42866.98,551,2020-09-11
1856,62,Female,Indonesia,Current,8175.89,631,2019-11-13
1857,25,Male,UAE,Current,29815.74,833,2025-02-18
1858,62,Female,UAE,Current,31429.89,603,2017-10-26
1859,73,Female,UAE,Current,1453.44,577,2021-04-10
1860,67,Female,UAE,Current,24919.05,659,2018-04-12
1861,67,Female,Indonesia,Current,36226.78,830,2018-09-09
1862,59,Female,UAE,Savings,22364.97,507,2020-12-12
1863,34,Female,Malaysia,Savings,44941.35,591,2016-12-11
1864,38,Male,Yemen,Savings,18541.32,493,2018-01-16
1865,26,Male,UAE,Current,13596.32,474,2016-04-10
1866,39,Male,Yemen,Savings,28627.81,513,2023-07-26
1867,68,Female,Yemen,Current,34710.62,565,2021-03-17
1868,22,Male,UAE,Current,17194.05,812,2023-12-16
1869,45,Male,Yemen,Savings,31070.78,505,2018-01-30
1870,55,Female,UAE,Savings,2273.76,335,2020-12-08
1871,58,Female,UAE,Savings,20089.81,346,2024-12-28
1872,58,Female,Malaysia,Savings,42237.38,461,2020-10-21
1873,31,Male,Indonesia,Current,4590.26,628,2018-10-06
1874,61,Male,UAE,Current,39990.29,326,2016-01-18
1875,22,Female,Indonesia,Savings,38070.52,392,2017-12-07
1876,56,Female,Yemen,Current,30890.0,638,2023-08-11
1877,73,Female,Yemen,Savings,2782.8,422,2020-04-04
1878,20,Male,Malaysia,Current,19307.68,338,2022-08-10
1879,57,Female,Indonesia,Current,17001.38,843,2021-07-10
1880,68,Female,Yemen,Current,3779.02,642,2020-07-09
1881,64,Female,Malaysia,Savings,32539.93,328,2025-10-27
1882,57,Female,Malaysia,Savings,14530.79,367,2016-06-17
1883,40,Female,Indonesia,Current,38320.52,587,2021-01-30
1884,27,Female,Indonesia,Savings,10781.02,408,2018-03-07
1885,56,Male,UAE,Savings,43736.36,507,2025-11-01
1886,72,Female,UAE,Savings,9460.58,518,2021-11-18
1887,65,Female,Indonesia,Savings,7612.35,363,2018-03-29
1888,20,Male,Malaysia,Savings,47142.08,570,2020-10-04
1889,28,Male,Malaysia,Savings,37371.54,738,2021-07-17
1890,61,Female,Yemen,Savings,18497.73,433,2018-09-20
1891,41,Female,Indonesia,Current,25420.67,735,2020-11-12
1892,48,Female,Yemen,Savings,36684.71,846,2022-02-19
1893,46,Female,Malaysia,Current,45087.84,576,2022-03-28
1894,28,Female,Malaysia,Savings,42532.96,433,2017-12-27
1895,32,Male,Malaysia,Current,10002.89,453,2020-04-14
1896,75,Male,Indonesia,Current,10483.18,661,2018-01-15
1897,32,Female,Indonesia,Savings,18324.91,816,2025-02-13
1898,51,Female,Malaysia,Savings,30056.63,425,2016-05-31
1899,61,Male,UAE,Current,11048.49,526,2019-06-09
1900,57,Female,UAE,Current,4731.84,441,2025-03-11
1901,39,Male,UAE,Savings,16447.84,824,2016-04-30
1902,60,Female,Malaysia,Current,14516.26,332,2016-06-30
1903,20,Male,Yemen,Current,30464.81,786,2020-12-05
1904,25,Male,Indonesia,Savings,19993.96,405,2020-12-18
1905,64,Female,Malaysia,Current,43426.06,748,2023-01-30
1906,19,Male,Indonesia,Current,15022.86,542,2021-07-29
1907,57,Male,Indonesia,Savings,1085.89,647,2016-02-05
1908,19,Female,Yemen,Current,38495.21,371,2023-04-08
1909,64,Male,Indonesia,Savings,13385.88,721,2016-09-20
1910,25,Female,Indonesia,Current,19566.67,487,2020-02-27
1911,35,Female,Malaysia,Current,30766.81,713,2022-06-06
1912,74,Female,Malaysia,Current,34063.82,459,2025-07-08
1913,44,Female,Indonesia,Savings,34366.7,399,2016-01-10
1914,61,Male,UAE,Savings,8582.05,471,2023-07-07
1915,28,Female,Indonesia,Current,49363.37,740,2022-04-08
1916,60,Male,Indonesia,Current,3556.84,497,2022-11-19
1917,71,Female,UAE,Savings,7245.91,427,2019-07-19
1918,59,Male,Indonesia,Savings,43850.9,641,2016-10-28
1919,73,Female,UAE,Current,33342.14,771,2019-12-31
1920,72,Male,Malaysia,Savings,39656.46,363,2022-09-10
1921,44,Male,Yemen,Savings,49090.41,636,2020-11-01
1922,22,Male,Indonesia,Savings,2649.73,675,2021-02-13
1923,68,Female,Indonesia,Current,13720.41,618,2021-09-15
1924,59,Male,Indonesia,Savings,5986.11,652,2025-05-18
1925,54,Female,UAE,Savings,33693.64,796,2018-05-20
1926,20,Male,UAE,Savings,28253.41,659,2022-07-23
1927,44,Female,Yemen,Current,38865.6,532,2020-05-05
1928,29,Male,Indonesia,Current,34121.76,392,2016-03-09
1929,49,Female,UAE,Savings,37464.62,567,2020-12-11
1930,20,Female,UAE,Current,23984.15,407,2025-08-12
1931,61,Male,UAE,Savings,17935.48,612,2025-10-04
1932,18,Female,UAE,Current,43042.02,804,2020-03-25
1933,31,Male,Indonesia,Current,26154.4,338,2017-06-04
1934,37,Male,Malaysia,Savings,37402.75,692,2023-02-24
1935,34,Female,Malaysia,Current,6493.62,316,2019-11-03
1936,37,Male,UAE,Current,30837.79,452,2021-04-22
1937,30,Male,Yemen,Savings,25536.12,560,2017-10-01
1938,20,Female,Yemen,Savings,47553.46,509,2019-12-16
1939,28,Female,Indonesia,Savings,1161.69,513,2021-02-25
1940,32,Female,Malaysia,Current,40970.73,551,2025-11-12
1941,70,Female,UAE,Current,32118.52,388,2023-11-23
1942,25,Female,Indonesia,Current,29328.9,477,2016-12-07
1943,43,Male,Malaysia,Current,24913.03,773,2017-05-16
1944,44,Male,UAE,Current,20956.82,550,2020-02-24
1945,45,Male,Malaysia,Savings,3148.52,695,2020-01-09
1946,60,Female,Indonesia,Current,24219.38,715,2022-09-11
1947,25,Female,UAE,Savings,22040.56,777,2022-03-26
1948,53,Female,UAE,Savings,21189.41,827,2025-11-23
1949,55,Male,UAE,Savings,18811.11,838,2021-12-04
1950,57,Male,Yemen,Current,20559.27,848,2022-09-26
1951,32,Male,UAE,Savings,8816.6,485,2022-11-10
1952,34,Female,Malaysia,Current,4312.5,481,2016-12-21
1953,46,Male,Malaysia,Savings,30530.81,660,2024-01-17
1954,56,Male,Indonesia,Savings,9893.68,794,2017-05-23
1955,47,Female,Yemen,Savings,11816.45,679,2022-12-11
1956,34,Male,Yemen,Current,13729.73,323,2025-03-26
1957,67,Male,Yemen,Savings,36825.63,410,2022-04-08
1958,44,Female,Indonesia,Savings,8803.16,387,2018-08-23
1959,62,Female,Malaysia,Current,43920.6,305,2016-06-22
1960,27,Male,UAE,Savings,10127.18,685,2020-03-10
1961,20,Female,Yemen,Savings,44569.87,733,2022-12-23
1962,75,Female,Yemen,Current,19251.82,575,2022-08-22
1963,29,Female,Malaysia,Current,9061.27,442,2022-08-08
1964,53,Male,Yemen,Current,34975.3,725,2016-03-05
1965,36,Male,Yemen,Current,39856.22,341,2021-10-06
1966,20,Female,Malaysia,Savings,31310.79,797,2017-08-19
1967,34,Female,Indonesia,Savings,6409.79,303,2017-09-25
1968,47,Male,UAE,Current,5643.44,546,2019-06-13
1969,66,Female,Malaysia,Current,26528.35,452,2020-07-13
1970,19,Male,Malaysia,Savings,12254.41,333,2025-11-19
1971,31,Male,Indonesia,Savings,24370.87,615,2018-06-11
1972,67,Male,Yemen,Current,8829.76,453,2025-07-15
1973,52,Male,Indonesia,Savings,32193.37,715,2024-04-15
1974,56,Male,Indonesia,Savings,12183.29,308,2024-10-29
1975,61,Male,UAE,Savings,1982.86,363,2021-01-25
1976,38,Male,Yemen,Savings,4088.67,743,2024-11-13
1977,60,Male,Indonesia,Savings,20453.33,651,2017-04-04
1978,19,Female,UAE,Current,23889.51,765,2023-06-01
1979,63,Male,UAE,Current,41538.72,838,2021-05-01
1980,67,Male,UAE,Savings,6846.35,359,2016-05-17
1981,72,Male,UAE,Savings,31399.49,703,2024-09-08
1982,61,Female,Malaysia,Current,15707.91,580,2019-08-01
1983,75,Male,Indonesia,Current,1917.65,849,2023-01-28
1984,57,Male,Yemen,Savings,15781.39,368,2022-03-05
1985,28,Male,Malaysia,Savings,41997.1,517,2016-10-23
1986,46,Male,Malaysia,Savings,39361.0,512,2025-09-03
1987,50,Male,UAE,Savings,32992.41,310,2017-05-06
1988,66,Female,Yemen,Savings,20653.32,845,2021-05-15
1989,63,Female,Yemen,Current,45303.36,825,2025-03-29
1990,60,Female,UAE,Current,38601.96,343,2018-01-18
1991,69,Female,Malaysia,Savings,45878.77,839,2023-11-19
1992,56,Female,Indonesia,Savings,2875.88,559,2025-06-29
1993,29,Female,Malaysia,Current,3174.69,841,2016-10-12
1994,29,Male,UAE,Savings,1463.1,675,2017-11-10
1995,74,Female,Malaysia,Savings,27925.11,522,2017-05-30
1996,71,Male,Indonesia,Savings,6800.74,344,2019-08-21
1997,24,Male,UAE,Savings,1355.65,791,2018-03-04
1998,25,Male,Yemen,Savings,19002.66,676,2017-06-20
1999,21,Female,Indonesia,Current,40348.62,708,2019-08-05
2000,31,Female,Indonesia,Current,26101.83,359,2023-06-19
2001,42,Male,Yemen,Current,4132.41,322,2021-06-18
2002,37,Male,Indonesia,Savings,44705.42,521,2017-11-28
2003,29,Male,Indonesia,Savings,9414.44,793,2022-12-23
2004,52,Female,Malaysia,Savings,48976.93,791,2021-04-27
2005,35,Female,UAE,Savings,15461.32,504,2020-08-19
2006,35,Female,UAE,Current,26724.23,502,2016-01-28
2007,18,Female,Yemen,Savings,34381.52,375,2022-07-26
2008,52,Male,Malaysia,Savings,32798.57,491,2017-07-26
2009,48,Female,Malaysia,Savings,5344.28,373,2019-09-10
2010,24,Female,UAE,Current,10400.84,581,2024-05-24
2011,55,Female,UAE,Current,11101.06,704,2024-01-24
2012,20,Male,Malaysia,Current,27110.42,789,2022-03-14
2013,56,Female,UAE,Savings,36423.44,678,2021-04-14
2014,54,Male,Indonesia,Savings,36219.38,310,2021-07-25
2015,68,Female,Malaysia,Savings,24532.25,682,2019-07-07
2016,60,Female,Malaysia,Current,1764.52,520,2023-10-22
2017,37,Female,UAE,Current,43816.44,676,2020-05-05
2018,47,Female,Malaysia,Savings,32661.33,659,2020-12-06
2019,69,Female,Indonesia,Savings,8627.79,672,2022-02-11
2020,40,Female,Malaysia,Current,4501.94,665,2023-08-17
2021,42,Male,Indonesia,Current,45006.5,417,2018-10-12
2022,68,Female,Yemen,Savings,36057.1,565,2021-09-06
2023,45,Male,Malaysia,Savings,19487.96,348,2024-05-17
2024,71,Male,Indonesia,Current,20747.4,467,2022-04-12
2025,20,Male,Malaysia,Current,20431.94,705,2016-06-27
2026,19,Male,Indonesia,Current,34344.11,645,2016-03-01
2027,68,Female,Yemen,Current,21547.31,682,2017-11-17
2028,73,Female,Malaysia,Savings,37204.55,472,2021-07-06
2029,25,Female,Malaysia,Savings,22184.89,441,2024-01-19
2030,22,Female,Yemen,Current,21348.69,609,2024-04-28
2031,25,Male,Indonesia,Savings,21274.58,787,2024-07-26
2032,70,Male,UAE,Current,6559.98,807,2024-10-23
2033,28,Male,Indonesia,Savings,30156.29,353,2018-08-14
2034,26,Male,UAE,Savings,34064.94,544,2021-10-15
2035,71,Male,UAE,Savings,4089.07,349,2024-10-17
2036,73,Male,Malaysia,Savings,31635.04,607,2025-02-09
2037,65,Male,UAE,Current,32652.41,365,2018-02-19
2038,38,Male,Malaysia,Current,27010.64,622,2016-06-13
2039,18,Female,Malaysia,Current,9946.75,457,2022-02-24
2040,60,Female,Indonesia,Savings,13024.05,652,2021-10-01
2041,50,Male,Yemen,Savings,1291.0,392,2023-07-26
2042,73,Female,UAE,Current,9785.91,444,2023-08-13
2043,28,Female,UAE,Current,44552.43,697,2021-01-20
2044,34,Female,UAE,Savings,42391.31,350,2025-05-31
2045,34,Male,Yemen,Savings,17837.23,602,2016-04-11
2046,33,Female,Yemen,Savings,35996.7,353,2020-06-02
2047,49,Female,Malaysia,Current,37744.4,351,2017-11-30
2048,70,Female,Indonesia,Current,29175.0,548,2016-03-12
2049,58,Male,UAE,Current,40150.84,765,2019-05-21
2050,53,Female,Malaysia,Current,15910.29,319,2018-11-17
2051,43,Female,UAE,Current,36264.93,845,2017-10-09
2052,35,Male,UAE,Savings,30125.64,676,2025-12-21
2053,42,Male,Yemen,Savings,25062.94,676,2022-07-01
2054,38,Female,Indonesia,Savings,8517.04,325,2020-09-24
2055,44,Male,Yemen,Savings,49867.73,347,2019-07-30
2056,48,Male,Malaysia,Current,24152.94,469,2019-10-04
